run,model,episode,reward,flag
1,1000,15,611.0,False
1,1000,16,611.0,False
1,1000,17,611.0,False
1,1000,18,611.0,False
1,1000,19,611.0,False
1,1000,20,611.0,False
1,1000,21,611.0,False
1,1000,22,611.0,False
1,1000,23,611.0,False
1,1000,24,611.0,False
1,1000,25,1049.0,False
1,1000,26,611.0,False
1,1000,27,610.0,False
1,1000,28,815.0,False
1,1000,29,611.0,False
1,1000,30,1050.0,False
1,1000,31,1048.0,False
1,1000,32,1053.0,False
1,1000,33,1350.0,False
1,1000,34,1350.0,False
1,1000,35,610.0,False
1,1000,36,611.0,False
1,1000,37,611.0,False
1,1000,38,611.0,False
1,1000,39,611.0,False
1,1000,40,611.0,False
1,1000,41,610.0,False
1,1000,42,611.0,False
1,1000,43,1050.0,False
1,1000,44,611.0,False
1,1000,45,611.0,False
1,1000,46,611.0,False
1,1000,47,757.0,False
1,1000,48,610.0,False
1,1000,49,611.0,False
1,1000,50,1020.0,False
1,1000,51,611.0,False
1,1000,52,245.0,False
1,1000,53,611.0,False
1,1000,54,611.0,False
1,1000,55,611.0,False
1,1000,56,611.0,False
1,1000,57,1050.0,False
1,1000,58,611.0,False
1,1000,59,1051.0,False
1,1000,60,611.0,False
1,1000,61,611.0,False
1,1000,62,611.0,False
1,1000,63,611.0,False
1,1000,64,611.0,False
1,1000,65,611.0,False
1,1000,66,611.0,False
1,1000,67,1349.0,False
1,1000,68,611.0,False
1,1000,69,1053.0,False
1,1000,70,611.0,False
1,1000,71,654.0,False
1,1000,72,611.0,False
1,1000,73,611.0,False
1,1000,74,611.0,False
1,1000,75,611.0,False
1,1000,76,611.0,False
1,1000,77,611.0,False
1,1000,78,611.0,False
1,1000,79,611.0,False
1,1000,80,1330.0,False
1,1000,81,611.0,False
1,1000,82,794.0,False
1,1000,83,611.0,False
1,1000,84,1053.0,False
1,1000,85,1050.0,False
1,1000,86,611.0,False
1,1000,87,611.0,False
1,1000,88,611.0,False
1,1000,89,611.0,False
1,1000,90,735.0,False
1,1000,91,611.0,False
1,1000,92,611.0,False
1,1000,93,1346.0,False
1,1000,94,611.0,False
1,1000,95,611.0,False
1,1000,96,611.0,False
1,1000,97,1050.0,False
1,1000,98,1052.0,False
1,1000,99,1046.0,False
1,1000,100,248.0,False
1,1100,1,1016.0,False
1,1100,2,1533.0,False
1,1100,3,1014.0,False
1,1100,4,776.0,False
1,1100,5,708.0,False
1,1100,6,1041.0,False
1,1100,7,1001.0,False
1,1100,8,1031.0,False
1,1100,9,809.0,False
1,1100,10,1025.0,False
1,1100,11,247.0,False
1,1100,12,957.0,False
1,1100,13,245.0,False
1,1100,14,1037.0,False
1,1100,15,862.0,False
1,1100,16,986.0,False
1,1100,17,1021.0,False
1,1100,18,1558.0,False
1,1100,19,1030.0,False
1,1100,20,1008.0,False
1,1100,21,601.0,False
1,1100,22,1030.0,False
1,1100,23,703.0,False
1,1100,24,1010.0,False
1,1100,25,1035.0,False
1,1100,26,1050.0,False
1,1100,27,999.0,False
1,1100,28,942.0,False
1,1100,29,1331.0,False
1,1100,30,1427.0,False
1,1100,31,972.0,False
1,1100,32,1035.0,False
1,1100,33,1214.0,False
1,1100,34,809.0,False
1,1100,35,1028.0,False
1,1100,36,1019.0,False
1,1100,37,730.0,False
1,1100,38,981.0,False
1,1100,39,248.0,False
1,1100,40,799.0,False
1,1100,41,1046.0,False
1,1100,42,987.0,False
1,1100,43,976.0,False
1,1100,44,1003.0,False
